molecule_name,score
rxn:2:126818:166234,0.1248502859047481
rxn:2:148561:116842,0.12480811987604414
rxn:2:126818:135906,0.12478127002716065
rxn:2:88449:165969,0.12476341213498797
rxn:2:122689:165969,0.12474895375115531
rxn:2:135979:137331,0.12474498541458794
rxn:2:112914:124273,0.1247151792049408
rxn:2:148561:140099,0.12470952364114615
rxn:2:130370:86408,0.1246589869260788
rxn:2:137210:133432,0.12465770721435547
rxn:2:84393:155326,0.12461359225786649
rxn:2:126818:109794,0.12458573778470357
rxn:2:66651:157206,0.1245853856757835
rxn:2:145788:113963,0.12452554702758789
rxn:2:89710:153591,0.12451328171624078
rxn:2:99046:122855,0.12450938639433487
rxn:2:143189:116842,0.12438907793590001
rxn:2:99046:113626,0.12433472405309262
rxn:2:117866:155326,0.12429394986894396
rxn:2:89710:165969,0.12426140801659946
rxn:2:150920:116842,0.12425052324930827
rxn:2:95640:122855,0.12424535476244412
rxn:2:71158:127220,0.12422316521406174
rxn:2:125845:89838,0.12418548266092937
rxn:2:112914:141988,0.12418298358502596
rxn:2:131907:94543,0.1241707234155564
rxn:2:122689:113963,0.12414304588152014
rxn:2:84393:80888,0.12412729317491705
rxn:2:89710:169604,0.12409812211990356
rxn:2:131373:108287,0.12407905134287747
rxn:2:145788:81125,0.12407308101654052
rxn:2:73830:82371,0.123988037524016
rxn:2:89710:153413,0.1239677866299947
rxn:2:145788:90126,0.12395131587982178
rxn:2:84393:68807,0.12388245437456213
rxn:2:84393:142664,0.12383741855621339
rxn:2:90367:89838,0.12381642020266989
rxn:2:162522:109025,0.12379747170668381
rxn:2:99046:116842,0.12372358487202571
rxn:2:110995:122772,0.12371572971343994
rxn:2:138608:66791,0.12370789547761281
rxn:2:112914:157648,0.1237055492401123
rxn:2:112914:166234,0.12370262237695548
rxn:2:66651:153413,0.1236951814757453
rxn:2:145788:168774,0.1236785610516866
rxn:2:95640:113626,0.12360812838260944
rxn:2:145788:157206,0.1236019389969962
rxn:2:126818:80888,0.12356037894884746
rxn:2:66651:166533,0.12353519456727165
rxn:2:78534:169340,0.12349789341290791
rxn:2:138608:93243,0.12349664128344992
rxn:2:95640:169537,0.12349164672195911
rxn:2:89710:118774,0.12348138292630513
rxn:2:126818:122772,0.12346601963043213
rxn:2:138608:170892,0.12345742262326755
rxn:2:117866:136493,0.12342926989430966
rxn:2:122689:142192,0.12335602442423503
rxn:2:83428:141988,0.1233301271091808
rxn:2:166916:140099,0.12329755150354825
rxn:2:126818:144543,0.12325613145475034
rxn:2:109375:109025,0.12322930991649628
rxn:2:131373:116515,0.12321301017488752
rxn:2:119048:141812,0.1232098937034607
rxn:2:120516:137331,0.12320024023453395
rxn:2:130370:169604,0.12319129926187021
rxn:2:89710:122772,0.12297019004821777
rxn:2:90367:87651,0.12296760082244873
rxn:2:89710:114921,0.12294989305993785
rxn:2:169659:169537,0.12294172445933024
rxn:2:99046:66791,0.12291282415390015
rxn:2:127547:94543,0.12288819253444672
rxn:2:73830:141988,0.12287202725807826
rxn:2:83428:172618,0.12286841372648875
rxn:2:73830:128413,0.12267551214798637
rxn:2:109375:166234,0.12265225693031594
rxn:2:122689:166234,0.12257198492685954
rxn:2:131373:94410,0.12253844738006592
rxn:2:120516:142273,0.12252149096241703
rxn:2:80594:113963,0.12251904477243838
rxn:2:66651:108287,0.12251059596355145
rxn:2:108600:94792,0.122380124486011
rxn:2:73830:144543,0.12232862756802486
rxn:2:145788:80888,0.12230305671691895
rxn:2:73830:109025,0.12229288121064504
rxn:2:122689:142273,0.12222582560319167
rxn:2:143189:169604,0.12221046973919046
rxn:2:130370:166533,0.12219853312880904
rxn:2:130370:116842,0.12219009261864883
rxn:2:99046:141988,0.12218904743591945
rxn:2:110995:116842,0.1221574898119326
rxn:2:66651:134530,0.12210690975189209
rxn:2:88449:164517,0.1221056213745704
rxn:2:137210:122855,0.12210175783737846
rxn:2:126818:141812,0.12209820747375488
rxn:2:90367:119826,0.12208945336549179
rxn:2:119048:126659,0.1220612959428267
rxn:2:122689:120822,0.1220543098449707
rxn:2:88449:131279,0.12200997186743695
rxn:2:73830:93243,0.12200963756312495
rxn:2:148561:170892,0.12199561936514718
rxn:2:84393:157206,0.12198234558105468
rxn:2:73830:85400,0.12198097010453542
rxn:2:145788:85686,0.1219724678993225
rxn:2:145788:169604,0.12196429844560294
rxn:2:90367:66791,0.12191788107156754
rxn:2:162522:170892,0.12187894753047399
rxn:2:131373:140099,0.12187813293366205
rxn:2:119048:113963,0.12183596058325334
rxn:2:135979:113963,0.12182723698408707
rxn:2:84393:159258,0.12180922123102042
rxn:2:90367:140099,0.1217447171608607
rxn:2:99046:144543,0.12173984142450187
rxn:2:66651:113626,0.12172628442446391
rxn:2:73830:126659,0.12170443327530571
rxn:2:117866:68807,0.12168727318445842
rxn:2:66651:151136,0.12166841966765267
rxn:2:122689:126659,0.12164187949636708
rxn:2:80594:144543,0.12163304365598239
rxn:2:148561:141213,0.1216194171171922
rxn:2:138608:136493,0.12158538465914519
rxn:2:89710:141812,0.12157787879308064
rxn:2:145788:93716,0.12157236842008737
rxn:2:126818:129487,0.12154016287430473
rxn:2:99046:142192,0.1215193544824918
rxn:2:108600:142664,0.12146621501004254
rxn:2:131907:95550,0.1214398117292495
rxn:2:78534:166533,0.12143896520137787
rxn:2:139810:168774,0.12141783484097185
rxn:2:117866:109889,0.12137449824291727
rxn:2:78534:169326,0.12135198712348938
rxn:2:83428:120822,0.12133177467014479
rxn:2:143189:109025,0.12132964684413029
rxn:2:119048:68807,0.12127913599428923
rxn:2:80594:89838,0.12127344245496004
rxn:2:95640:140099,0.12126839602435077
rxn:2:84393:124273,0.12124954028563066
rxn:2:143189:113963,0.12124804019927979
rxn:2:117098:95550,0.12124582380056381
rxn:2:112914:94410,0.12124168872833252
rxn:2:126818:81125,0.12119796127080917
rxn:2:148561:169340,0.12117981910705566
rxn:2:166916:89271,0.12115742683410645
rxn:2:122689:164517,0.12114033102989197
rxn:2:66651:137331,0.1211234579483668
rxn:2:145788:141213,0.12111275012676533
rxn:2:122689:141213,0.12110010782877605
rxn:2:78534:166234,0.121095672249794
rxn:2:126818:138839,0.12103667736053467
rxn:2:93894:157648,0.12103370978282048
rxn:2:131907:150743,0.12102026831020009
rxn:2:148561:149170,0.12099976009792751
rxn:2:118285:172265,0.1209474484125773
rxn:2:125845:116842,0.12090932329495747
rxn:2:89710:107408,0.12089935938517253
rxn:2:88449:169604,0.12089318920064855
rxn:2:108600:131177,0.12088943243026734
