name,score
rxn:2:146036:170060,0.13604282179186422
rxn:2:141397:171246,0.14688937772404065
rxn:2:141397:170940,0.13178659081459046
rxn:2:141397:169305,0.13963708877563477
rxn:2:99849:171231,0.15908571226256235
rxn:1:45225:31214,0.1473071386939601
rxn:2:141397:172893,0.13004437386989592
rxn:2:69619:94314,0.14209814484302813
rxn:2:139209:143624,0.156201340935447
rxn:2:145455:142183,0.11921775027325279
rxn:2:76625:97346,0.15250536657515026
rxn:2:137524:94314,0.14342912912368774
rxn:2:144300:142183,0.11658203601837158
rxn:2:141397:167458,0.144566610455513
rxn:2:86224:171231,0.1230958413194727
rxn:2:131733:169412,0.1469810058673223
rxn:2:105648:142183,0.13937515765428543
rxn:2:128000:173089,0.12195817629496257
rxn:2:125739:94314,0.12983052108598792
rxn:2:142033:169305,0.11677771239053636
rxn:2:108752:142183,0.13668683171272278
rxn:2:128535:169305,0.1346158261100451
rxn:2:141397:123403,0.1270878485270909
rxn:2:73749:128669,0.15083109814187753
rxn:2:141397:172278,0.12916005320019192
rxn:2:105205:142183,0.14474564045667648
rxn:2:124198:125758,0.1339923558027848
rxn:2:122923:170060,0.13967910210291545
rxn:2:83604:147222,0.13622911138968033
rxn:2:109607:171231,0.14705186165296114
rxn:2:172280:142183,0.13869998455047608
rxn:2:95370:170060,0.1527620792388916
rxn:2:109607:169305,0.1303065327497629
rxn:2:75948:169305,0.12431852634136493
rxn:2:110352:146037,0.14677166938781738
rxn:2:124198:87736,0.1434881795536388
rxn:2:161584:142183,0.12410739221070942
rxn:2:92565:169305,0.13894996276268592
rxn:2:105701:172375,0.14575306795261525
rxn:2:101355:111147,0.1517182565652407
rxn:2:130128:158071,0.11699675477069357
rxn:2:139798:169412,0.1443257393508122
rxn:2:97980:152911,0.13219160300034744
rxn:2:141397:171550,0.1335756312245908
rxn:2:155401:142183,0.13874076604843139
rxn:2:141397:170801,0.11452384789784749
rxn:2:87876:125758,0.13542865151944367
rxn:2:74393:171246,0.12752504260451705
rxn:2:98184:87722,0.14952962739127024
rxn:2:142033:172397,0.1478161915488865
rxn:2:101439:171392,0.1526356405682034
rxn:2:141397:173009,0.1435534902240919
rxn:2:110352:169560,0.14671355187892915
rxn:2:141238:123403,0.132327896097432
rxn:2:141397:172076,0.13788405723041958
rxn:2:89509:172751,0.12549674952471698
rxn:2:101433:173089,0.13201137988463693
rxn:2:91885:170060,0.14649291696219607
rxn:2:125739:123403,0.1107362353283426
rxn:2:91991:170060,0.14905065298080444
rxn:2:137534:172751,0.15377438730663723
rxn:2:107115:170060,0.12818446865788213
rxn:2:76822:169305,0.13495240926742555
rxn:2:141397:168989,0.13764454069591703
rxn:2:71522:169412,0.1483207035947729
rxn:2:91885:169412,0.14578761108990373
rxn:2:86811:126659,0.14684011615239656
rxn:2:86811:87722,0.14096789405896112
rxn:2:67380:100541,0.14790272024961618
rxn:2:134099:173089,0.13147993087768556
rxn:2:113063:104907,0.14870100716749826
rxn:2:141397:67845,0.1279022353036063
rxn:2:131711:172751,0.14567591462816512
rxn:2:141397:111828,0.12369386023945278
rxn:2:125116:142183,0.13792820537791534
rxn:2:135573:170235,0.14195788112179986
rxn:2:76822:173089,0.15168629586696625
rxn:1:65513:8774,0.10350726048151652
rxn:2:150747:123403,0.15799943300393912
rxn:2:113875:70192,0.13104047016663986
rxn:2:93644:87722,0.15877187914318508
rxn:2:135058:172751,0.14492937370582862
rxn:2:89509:88103,0.1533495414824713
rxn:2:139504:123403,0.1461780775677074
rxn:2:101450:171492,0.13036047894021738
rxn:2:106940:172751,0.14953114809813323
rxn:2:141397:116388,0.1426571160554886
rxn:2:114191:102419,0.14657402276992798
