Reactant analysis summary
========================================================================
Source:    /root/workspace/nova-4090/data/rxn4.csv
Molecules: 2207
Detail:    /root/workspace/nova-4090/data/rxn4_reactant_analysis.csv

------------------------------------------------------------------------
Position 1  (793 unique reactants)
------------------------------------------------------------------------
   reactant_id   count       avg_score       max_score
        181009       1    0.0902152282    0.0902152282
        210294       1    0.0898500681    0.0898500681
        195005       1    0.0897246173    0.0897246173
        197521       1    0.0897072618    0.0897072618
        185704       1    0.0894814263    0.0894814263
        191785       1    0.0891854930    0.0891854930
        191798       1    0.0880527713    0.0880527713
        177441       1    0.0874135608    0.0874135608
        206495       1    0.0872839794    0.0872839794
        211564       1    0.0870925114    0.0870925114
        199063       1    0.0870300996    0.0870300996
        181838       1    0.0867444754    0.0867444754
        212337       1    0.0866482270    0.0866482270
        181157       1    0.0866250512    0.0866250512
        191648       1    0.0865133078    0.0865133078
        218160       1    0.0864446759    0.0864446759
