molecule_name,score,max_hist_sim,hf_unique,brenk_ok,shelf_ok
rxn:1:50325:31502,0.1050680895005503,0.7567567567567568,True,False,False
rxn:1:59234:22701,0.10505154819199533,0.7297297297297297,True,False,False
rxn:1:51952:10503,0.10504060302461897,0.7619047619047619,True,True,False
rxn:1:50325:2687,0.10503353817122323,0.7611940298507462,True,False,False
rxn:1:55737:10501,0.10499754723380594,0.7529411764705882,True,True,False
rxn:1:43678:12172,0.10499395701018246,0.7543859649122807,True,False,False
rxn:1:45573:10477,0.10498143687392726,0.8961038961038961,True,True,False
rxn:1:55769:107,0.1049620324167712,0.676056338028169,True,False,False
rxn:1:50325:31826,0.10492585856339028,0.7794117647058824,True,False,False
rxn:1:52394:23454,0.10489792563021183,0.7466666666666667,True,False,False
rxn:1:59225:38259,0.10488559982993385,1.0,False,True,False
rxn:1:55726:10501,0.10486546334098368,0.8513513513513513,True,True,False
rxn:1:59251:103,0.10484712890216283,0.71875,True,False,False
rxn:1:59267:38154,0.10483830946463125,0.6101694915254238,True,False,False
rxn:1:59226:31601,0.10481548508008322,0.5352112676056338,True,False,False
rxn:1:59226:23568,0.10481271867094369,0.8166666666666667,True,False,False
rxn:1:59234:119,0.10480855192456927,0.8059701492537313,True,False,False
rxn:1:46335:23485,0.10480727399549176,0.8484848484848485,True,True,False
rxn:1:49437:22861,0.10480277702726166,0.8387096774193549,True,False,False
rxn:1:42445:22740,0.10478611341838179,0.875,True,False,False
rxn:1:45955:103,0.10478548066956657,0.7536231884057971,True,False,False
rxn:1:62388:22741,0.10476616797623811,0.8032786885245902,True,False,False
rxn:1:41907:6339,0.10476049651270328,0.8846153846153846,True,False,False
rxn:1:59021:22700,0.10475580890973409,0.8333333333333334,True,False,False
rxn:1:62064:22690,0.10475385614803859,1.0,False,True,False
rxn:1:55344:10477,0.10474387985287291,0.8571428571428571,True,True,False
rxn:1:59239:11890,0.10474286794662475,0.6229508196721312,True,False,False
rxn:1:41294:3980,0.10473189228459408,1.0,False,True,False
rxn:1:59239:23567,0.1047300018113235,0.8548387096774194,True,False,False
rxn:1:62565:3679,0.10472645189451135,0.7169811320754716,True,False,False
rxn:1:52460:23485,0.10471664705584126,0.7432432432432432,True,False,False
rxn:1:59024:23454,0.10469915072123209,0.581081081081081,True,False,False
rxn:1:63465:22720,0.10469382559811627,0.8166666666666667,True,False,False
rxn:1:55512:10503,0.10467336458318374,0.8354430379746836,True,True,False
rxn:1:56020:10477,0.10467289175306048,0.7831325301204819,True,True,False
rxn:1:45352:10503,0.10466572269797325,0.7692307692307693,True,True,False
rxn:1:65653:6349,0.10464454239064996,0.8,True,False,False
rxn:1:51953:10393,0.10462131283499977,1.0,False,True,False
rxn:1:59225:356,0.10460616712984831,1.0,False,True,False
rxn:1:59225:10477,0.10459434427320957,1.0,False,True,False
rxn:1:49433:22758,0.10459243147461503,0.7213114754098361,True,False,False
rxn:1:52638:6215,0.1045838632891255,0.7910447761194029,True,True,False
rxn:1:55769:7824,0.10457633222852435,0.7575757575757576,True,False,False
rxn:1:52421:2007,0.1045757212809154,0.8032786885245902,True,False,False
rxn:1:52409:23564,0.10453807485514674,0.6835443037974683,True,False,False
rxn:1:55664:10477,0.10452674592242521,0.8125,True,True,False
rxn:1:53812:102,0.104526686668396,0.6666666666666666,True,False,False
rxn:1:44021:22690,0.10447480760771653,1.0,False,True,False
rxn:1:56182:10477,0.10446020875658307,0.8271604938271605,True,True,False
rxn:1:45879:10477,0.10440947027767405,0.8271604938271605,True,True,False
rxn:1:59225:23293,0.10440716017847476,1.0,False,True,False
rxn:1:52336:10503,0.10439315272702111,0.8375,True,True,False
rxn:1:52474:22662,0.10438962235595241,0.7532467532467533,True,False,False
rxn:1:51886:10477,0.10438605792382184,0.8974358974358975,True,True,False
rxn:1:45398:10477,0.10438016429543495,0.84,True,True,False
rxn:1:57327:10477,0.1043620016425848,0.8421052631578947,True,True,False
rxn:1:62561:22732,0.10434408698763166,1.0,False,True,False
rxn:1:45871:10503,0.10432727677481515,0.875,True,True,False
rxn:1:40181:22720,0.10431426550660815,0.8307692307692308,True,False,False
rxn:1:55511:10501,0.10430915427930428,0.7948717948717948,True,True,False
rxn:1:45726:23565,0.10429830386720855,0.8529411764705882,True,False,False
rxn:1:61855:22720,0.10428614488669805,0.8307692307692308,True,False,False
rxn:1:52409:23573,0.10427571426738393,0.7368421052631579,True,False,False
rxn:1:52452:107,0.10426106055577596,0.7611940298507462,True,False,False
rxn:1:55769:31922,0.10424745082855225,0.75,True,False,False
rxn:1:57797:23573,0.10424337367857656,0.9523809523809523,True,False,False
rxn:1:55051:10393,0.10424035018490206,0.8194444444444444,True,True,False
rxn:1:59225:32360,0.10422094051654522,1.0,False,True,False
rxn:1:65458:22701,0.1041962318122387,0.7571428571428571,True,False,False
rxn:1:51935:10393,0.10416915741833774,1.0,False,True,False
rxn:1:59234:39921,0.10416894674301147,0.7017543859649122,True,False,False
rxn:1:43678:6341,0.10415280342102051,0.6984126984126984,True,False,False
rxn:1:58934:31110,0.10415208598841792,0.803921568627451,True,True,False
rxn:1:60181:22692,0.10414832371931809,1.0,False,True,False
rxn:1:40042:10393,0.10414653439675609,1.0,False,True,False
rxn:1:62561:22698,0.10413732207738437,0.7777777777777778,True,False,False
rxn:1:42656:120,0.10413165092468261,0.7681159420289855,True,False,False
rxn:1:55769:31545,0.10411452215451461,0.7846153846153846,True,False,False
rxn:1:62559:1570,0.10411041769488104,0.7741935483870968,True,False,False
rxn:1:41839:10477,0.1041076428749982,0.9,True,True,False
rxn:1:40027:10477,0.10409509763121605,0.8701298701298701,True,True,False
rxn:1:55317:10477,0.10408945336486354,0.88,True,True,False
rxn:1:45983:10503,0.10403879370008196,0.8292682926829268,True,True,False
rxn:1:55769:6144,0.10401880741119385,0.9365079365079365,True,False,False
rxn:1:62688:2080,0.10401648879051209,0.7391304347826086,True,False,False
rxn:1:62561:22854,0.10400789869683129,0.8769230769230769,True,False,False
rxn:1:46097:102,0.10399569571018219,1.0,False,True,False
rxn:1:43064:22720,0.10397586455711952,0.7142857142857143,True,False,False
rxn:1:59234:104,0.10397057081090993,0.7692307692307693,True,False,False
rxn:1:59013:31110,0.10395485940186874,0.75,True,True,False
rxn:1:45979:22662,0.10395079664885998,0.7272727272727273,True,False,False
rxn:1:51743:10393,0.10394974797964096,0.7160493827160493,True,True,False
rxn:1:59125:22732,0.10390695839217215,0.7397260273972602,True,False,False
rxn:1:56770:10477,0.10389263082194973,0.7764705882352941,True,True,False
